TRANSCATION_ID,ACCOUNT_ID,TRANSCATION_DATE,TRANSCATION_MEDIA,TRANSCATION_TYPE,TRANSCATION_AMOUNT
T02874,A00265,null,Check,Withdrawal,6708
T02875,A00915,2016-03-24,Cash,Withdrawal,79419
T02876,A00871,2015-06-21,Check,Purchase,42357
T02877,A00655,2020-04-10,Credit_Card,Deposit,2478
T02878,,null,,Transfer,72530
T02879,A00440,2020-05-26,Debit_Card,Deposit,null
T02880,A00814,2021-07-28,Debit_Card,Withdrawal,20892
T02881,A00753,2019-12-26,,,84822
T02882,A00493,2016-06-13,Credit_Card,Deposit,75314
T02883,A00617,2018-03-26,Check,Deposit,34287
T02884,A00186,2020-07-12,Debit_Card,Transfer,84415
T02885,A00208,2021-05-18,,Transfer,42711
T02886,A00524,2023-03-23,Check,Withdrawal,33012
T02887,,null,,Deposit,82759
T02888,A00357,2014-12-28,Cash,Purchase,34822
T02889,A00901,2018-08-31,Check,Deposit,54091
T02890,A00107,2016-11-06,Debit_Card,,null
T02891,A00402,2019-10-03,Credit_Card,Withdrawal,39438
T02892,A00537,2014-02-21,Credit_Card,Deposit,null
T02893,A00084,2019-08-23,Credit_Card,Deposit,75076
T02894,A00878,2014-05-31,Credit_Card,Transfer,71194
T02895,A00604,2017-02-21,Check,Deposit,26378
T02896,A00251,2020-01-01,Cash,Withdrawal,49503
T02897,A00868,2021-05-10,Check,Transfer,68892
T02898,A00679,2019-07-01,,Withdrawal,97201
T02899,A00746,2022-06-18,Credit_Card,Purchase,98088
T02900,A00815,null,,,31820
T02901,A00990,2022-12-30,Credit_Card,Transfer,53083
,A00446,2018-09-26,Debit_Card,Transfer,54084
,A00927,2016-07-02,Debit_Card,Deposit,31629
T02904,A00950,2014-02-27,Cash,Deposit,null
T02905,A00546,null,Credit_Card,Transfer,42641
T02906,,2021-05-17,Check,Withdrawal,75759
T02907,A00789,2021-06-09,Credit_Card,Transfer,25832
T02908,A00268,2014-07-05,,Purchase,60471
T02909,A00953,2016-08-09,Debit_Card,,18352
T02910,,2022-08-07,Debit_Card,Transfer,45810
T02911,A00410,2020-08-27,Debit_Card,Withdrawal,61459
T02912,A00833,2015-04-06,,Purchase,null
,A00304,2023-04-20,Cash,Deposit,19641
T02914,A00124,2021-11-18,Cash,Transfer,46624
T02915,A00507,2022-10-15,Check,,33930
T02916,A00897,2015-04-16,Check,Deposit,95990
T02917,,2021-03-31,Cash,Transfer,84536
T02918,A00256,2020-09-12,Credit_Card,Withdrawal,50295
T02919,A00077,2019-06-18,Credit_Card,,21006
T02920,A00863,2018-05-28,Debit_Card,Deposit,45727
T02921,A00712,2018-12-22,Check,Deposit,10478
T02922,A00690,2015-12-06,Check,Deposit,15788
T02923,A00355,2015-04-11,Cash,Deposit,48067
T02924,A00198,2019-04-13,Credit_Card,Transfer,30903
T02925,,2018-04-30,Credit_Card,Transfer,18244
T02926,A00265,2022-11-23,Cash,,23010
T02927,A00367,2016-06-30,,,null
T02928,,2014-06-29,,Purchase,null
T02929,A00561,2019-02-20,Debit_Card,Transfer,76768
T02930,,2017-12-22,Check,Purchase,5177
T02931,A00628,2022-05-06,Cash,Withdrawal,null
,A00606,2015-10-27,,Deposit,null
T02933,A00527,2022-08-31,Check,Purchase,60414
T02934,A00370,2014-02-26,Credit_Card,Transfer,79604
T02935,A00219,null,Credit_Card,Deposit,13382
T02936,A00026,2020-07-24,Check,Withdrawal,15884
T02937,A00632,2019-04-30,Cash,Deposit,33163
T02938,A00610,2018-03-19,Cash,Withdrawal,74204
T02939,A00802,2013-12-25,Cash,Transfer,13146
T02940,A00067,2021-08-30,Debit_Card,Purchase,22325
T02941,A00759,2019-04-09,Cash,Purchase,14071
T02942,,2016-05-03,Cash,Withdrawal,697
,A00234,2018-08-09,Credit_Card,Transfer,55076
T02944,,null,Check,Transfer,94978
T02945,A00285,2019-11-09,,Deposit,95697
T02946,A00044,2017-06-16,Cash,Transfer,4792
T02947,A00467,2019-08-31,Debit_Card,Deposit,77367
T02948,A00594,2014-12-09,Credit_Card,Purchase,27542
T02949,,2022-04-26,Cash,Withdrawal,72460
T02950,A00645,2014-06-17,Cash,Withdrawal,36028
T02951,A00994,2021-12-17,Credit_Card,Purchase,87655
T02952,A00377,2017-12-28,Check,Transfer,85851
T02953,A00758,2013-11-15,Debit_Card,Purchase,61147
,A00905,2019-11-04,Debit_Card,Purchase,96514
T02955,A00032,2022-10-17,Check,Transfer,null
T02956,A00417,2017-01-03,Debit_Card,Withdrawal,49019
T02957,A00455,2019-01-19,Check,Deposit,98585
T02958,A00417,2017-05-08,Debit_Card,Transfer,58959
,A00888,2017-01-14,,Transfer,53058
T02960,A00542,2016-04-04,Cash,Transfer,70858
T02961,A00906,2017-01-29,Credit_Card,Deposit,14831
T02962,A00489,2018-04-08,Credit_Card,Deposit,7057
T02963,A00314,2014-02-12,Cash,Transfer,19942
T02964,A00521,2015-05-21,Credit_Card,Withdrawal,null
T02965,A00676,2017-05-19,Check,Transfer,44661
,A00962,2023-05-30,Check,Transfer,69323
T02967,A00203,null,Debit_Card,Deposit,17579
T02968,A00453,null,Credit_Card,Withdrawal,48241
T02969,A00949,2017-11-08,Credit_Card,,6248
T02970,A00517,2014-06-20,Debit_Card,,78906
,A00167,null,Check,Transfer,88070
T02972,A00715,2017-01-04,Credit_Card,Transfer,91527
T02973,A00727,2021-01-11,Debit_Card,Withdrawal,21097
T02974,A00271,2019-05-16,Debit_Card,Withdrawal,6386
T02975,A00150,2016-07-21,Cash,Transfer,38932
T02976,A00237,2017-05-04,Check,Deposit,10431
T02977,A00470,2019-01-26,Debit_Card,Transfer,29545
T02978,A00283,2013-12-03,Check,Purchase,61030
,A00960,null,,Deposit,null
T02980,A00194,2022-05-11,,Withdrawal,25746
T02981,A00309,2014-12-10,,Deposit,84266
T02982,A00049,2015-12-18,,Purchase,84896
T02983,A00716,2019-02-07,Cash,Purchase,86045
T02984,A00192,null,Cash,Purchase,null
T02985,A00195,2021-09-23,Check,Transfer,null
,A00917,2017-09-09,,Deposit,null
T02987,A00586,2014-04-20,Cash,Transfer,68314
T02988,,2015-12-12,,Withdrawal,null
T02989,A00611,2023-04-09,Credit_Card,Withdrawal,37264
T02990,A00249,2019-04-14,,Deposit,33276
,A00694,2023-04-13,,Withdrawal,11147
T02992,A00651,2017-02-11,Check,Withdrawal,51950
T02993,A00592,2018-05-24,,Purchase,47591
T02994,A00283,2023-08-18,Check,Withdrawal,null
T02995,A00985,2022-12-13,Check,Transfer,57233
,A00944,2020-04-28,Credit_Card,Deposit,21760
T02997,A00793,2022-01-28,Check,Purchase,34674
T02998,A00618,2014-12-11,Check,Withdrawal,48709
T02999,A00071,2019-06-13,,Deposit,83127
T03000,A00532,2019-02-18,Credit_Card,Deposit,16265
T03001,A00265,2016-11-05,Debit_Card,Deposit,85958
T03002,,2015-08-10,Debit_Card,Purchase,98441
T03003,A00689,null,Credit_Card,Purchase,25697
T03004,A00710,2023-01-27,Debit_Card,,81120
T03005,,2018-03-29,,Purchase,97510
,A00175,2013-11-05,,Purchase,11642
T03007,A00610,2020-03-12,Cash,Purchase,15024
T03008,A00300,2020-10-08,Debit_Card,Purchase,54805
T03009,A00853,2021-02-07,Credit_Card,Withdrawal,56298
T03010,A00898,2014-03-03,Debit_Card,Deposit,33281
T03011,A00929,2023-06-28,Credit_Card,Purchase,72969
T03012,,2018-07-07,Check,Withdrawal,54934
T03013,A00246,2015-10-22,,,29736
,A00352,2014-08-27,Cash,Deposit,29282
T03015,A00378,2019-06-14,Check,Withdrawal,50950
T03016,A00098,2019-09-28,Credit_Card,,86671
,A00992,2019-05-22,,Withdrawal,32749
T03018,A00507,2021-05-14,Cash,Transfer,22845
T03019,A00456,2019-02-03,Credit_Card,Withdrawal,92434
T03020,A00408,2020-09-30,,Withdrawal,42155
T03021,A00231,2022-12-18,Debit_Card,Purchase,84070
T03022,A00313,2017-08-11,Cash,Purchase,78240
T03023,A00663,2016-08-12,Credit_Card,Purchase,79463
T03024,A00627,2016-01-09,Credit_Card,,73780
T03025,A00249,2020-08-14,Cash,Deposit,4573
T03026,A00567,2016-08-29,Debit_Card,Purchase,8505
T03027,A00575,2014-04-13,,Deposit,35921
T03028,A00391,null,Cash,Transfer,54464
T03029,A00836,2023-05-12,Cash,Deposit,69134
,A00314,null,,Withdrawal,65755
T03031,A00716,null,Cash,,null
T03032,,2015-02-10,Credit_Card,,76600
T03033,,2016-05-06,Check,Transfer,null
T03034,A00234,2020-04-28,Cash,Withdrawal,28112
T03035,A00817,2021-12-07,Cash,Purchase,96924
T03036,A00390,null,Check,,70593
T03037,,2021-07-30,,Withdrawal,11615
T03038,A00206,2022-08-15,,Withdrawal,34784
T03039,A00762,2017-01-17,Check,Deposit,22156
,A00745,2020-11-19,Debit_Card,Transfer,36398
T03041,A00027,2019-06-11,Check,Withdrawal,26856
T03042,,2020-02-03,Cash,Purchase,43109
T03043,A00081,2018-09-14,,Deposit,14831
T03044,A00157,2022-01-10,Debit_Card,Transfer,65273
T03045,A00878,null,Cash,Transfer,42150
T03046,A00104,2021-09-13,Debit_Card,Transfer,41821
T03047,A00530,2021-08-15,,Purchase,69040
T03048,A00089,2021-03-06,Credit_Card,Purchase,83604
T03049,A00050,2015-10-23,,Withdrawal,46068
T03050,A00984,2015-12-09,Debit_Card,Purchase,98084
T03051,A00673,2016-03-13,Debit_Card,Withdrawal,86775
T03052,A00634,null,Check,Deposit,56592
T03053,A00244,2016-06-04,Credit_Card,Transfer,47674
T03054,A00063,2022-06-15,Credit_Card,Withdrawal,58303
T03055,A00575,2022-10-18,Debit_Card,,null
T03056,A00628,2015-10-07,Credit_Card,Transfer,null
T03057,,2019-08-11,Debit_Card,Deposit,4547
T03058,A00284,2017-03-24,,Purchase,null
T03059,A00278,2020-10-31,Credit_Card,Transfer,59762
T03060,A00001,2018-07-22,Debit_Card,Transfer,57569
T03061,A00127,2020-01-11,Check,Deposit,9384
T03062,A00034,2016-09-05,Credit_Card,Purchase,null
T03063,A00935,2019-08-25,Cash,Withdrawal,33138
T03064,A00625,2015-02-22,Debit_Card,Purchase,72174
T03065,A00598,2020-07-15,Check,Purchase,6673
T03066,A00375,2014-04-28,Debit_Card,Deposit,4604
T03067,A00810,null,Cash,Withdrawal,62926
T03068,A00706,2021-01-16,Cash,Withdrawal,65046
T03069,A00147,2015-04-05,Cash,Deposit,19959
T03070,A00593,2019-11-18,Cash,Transfer,6560
T03071,A00359,2015-01-15,Check,Deposit,3945
T03072,A00881,null,Check,,null
T03073,A00910,2023-02-26,Cash,Deposit,15756
T03074,A00887,2014-06-24,,Purchase,96859
T03075,A00028,2021-11-18,Debit_Card,Deposit,55439
,A00613,2020-10-28,Cash,Deposit,null
T03077,,2013-12-21,Cash,Purchase,22946
,A00416,2023-08-10,,Deposit,46657
T03079,A00407,2023-06-30,Cash,Transfer,15383
,A00351,2020-06-08,Cash,Transfer,87065
T03081,A00933,2022-11-02,Credit_Card,Deposit,null
T03082,A00914,2020-04-06,Cash,Deposit,83072
T03083,A00316,2018-05-21,,Purchase,96513
T03084,,2017-12-10,Debit_Card,Deposit,62088
T03085,,2015-06-21,Cash,Purchase,64466
T03086,A00343,2018-04-16,Check,Transfer,2268
T03087,A00683,2016-04-03,Check,Purchase,46226
T03088,A00751,2020-01-03,Cash,Purchase,9073
T03089,A00208,2016-10-14,Check,Transfer,38259
T03090,A00746,2022-06-19,Credit_Card,Withdrawal,29026
T03091,A00563,2016-01-29,Cash,Purchase,92327
T03092,,2014-08-11,Debit_Card,Transfer,null
T03093,,2014-03-01,Cash,Purchase,10809
,A00970,2023-01-14,Check,Withdrawal,78124
,A00517,null,Credit_Card,Transfer,29895
T03096,A00676,2022-06-25,Debit_Card,Purchase,null
T03097,A00340,2015-11-12,Credit_Card,Transfer,87499
T03098,A00427,2022-11-20,,Transfer,74087
T03099,,2019-11-26,Check,Deposit,71508
T03100,A00937,2022-08-19,,Withdrawal,91509
T03101,A00728,2017-02-14,Debit_Card,Withdrawal,55135
T03102,A00388,2014-02-24,Check,Transfer,31626
T03103,,2016-07-20,Credit_Card,Withdrawal,6918
T03104,A00884,2020-11-17,Credit_Card,Deposit,94830
T03105,A00660,2014-07-07,Cash,Transfer,35483
T03106,A00245,2017-12-18,Check,Purchase,54021
T03107,,null,Credit_Card,Withdrawal,54592
T03108,A00369,2019-09-25,,Purchase,28214
T03109,A00342,2020-07-26,Debit_Card,Deposit,21037
T03110,A00693,null,Credit_Card,,null
T03111,A00727,null,Debit_Card,Withdrawal,82796
T03112,,2017-04-06,Cash,Withdrawal,27272
T03113,A00267,2016-06-05,Cash,,63170
T03114,A00685,2023-07-14,,Purchase,null
T03115,A00998,2018-04-09,,,71626
T03116,A00567,2022-03-10,Credit_Card,Transfer,null
T03117,A00267,null,Credit_Card,Purchase,null
T03118,A00921,null,Cash,Transfer,59197
T03119,,2019-02-09,Check,Withdrawal,97383
T03120,,2014-01-28,Check,Withdrawal,22172
T03121,A00971,2015-11-28,Cash,Withdrawal,null
T03122,A00287,2017-10-21,Check,Transfer,46138
T03123,A00369,2016-06-28,Debit_Card,Deposit,98708
T03124,A00099,2014-06-30,Check,Transfer,24285
T03125,A00015,2017-09-29,Cash,Transfer,43299
T03126,A00415,null,Debit_Card,Purchase,74192
T03127,A00925,2018-11-27,Credit_Card,Transfer,68754
T03128,A00756,2022-01-12,Credit_Card,Purchase,25463
T03129,A00398,2020-02-16,Check,Transfer,79880
T03130,A00748,2021-07-06,Cash,Withdrawal,62323
T03131,A00175,2023-03-05,Cash,Deposit,79641
T03132,A00866,null,Check,Deposit,14906
T03133,,2016-03-20,Check,,null
T03134,A00556,2017-06-09,Check,Transfer,null
T03135,A00567,2016-08-22,Credit_Card,Transfer,38316
T03136,,2021-03-29,Debit_Card,Transfer,6799
T03137,A00629,2018-08-11,Credit_Card,Withdrawal,78107
T03138,A00473,2022-11-23,Debit_Card,Purchase,78861
T03139,A00470,2014-03-30,Credit_Card,Purchase,11795
,A00169,2020-05-24,Cash,,79012
T03141,A00566,null,Credit_Card,Transfer,28596
T03142,A00123,2018-05-30,Cash,Purchase,71505
T03143,A00895,2015-04-18,Debit_Card,Deposit,26263
T03144,A00027,2018-12-18,Debit_Card,,55572
T03145,A00513,2019-09-29,Debit_Card,Withdrawal,18862
T03146,,2018-01-11,Cash,Withdrawal,null
T03147,,2016-07-17,Check,Purchase,28618
T03148,A00311,2023-04-15,,Withdrawal,8172
T03149,A00583,2020-04-30,Credit_Card,Transfer,null
T03150,A00237,null,,Withdrawal,48406
T03151,A00533,2017-11-07,Cash,Deposit,null
T03152,A00896,2020-01-12,Debit_Card,Withdrawal,99417
T03153,A00043,2022-01-10,Credit_Card,Transfer,20537
T03154,A00187,2023-06-23,Check,Purchase,89110
T03155,A00198,2019-11-05,Cash,Deposit,56688
T03156,A00628,2017-04-26,Cash,Withdrawal,98685
T03157,A00707,2013-11-04,Credit_Card,,56620
T03158,A00008,2019-06-03,Credit_Card,Deposit,25190
T03159,A00611,2023-04-19,Credit_Card,Deposit,28335
T03160,A00118,2014-08-23,Credit_Card,Deposit,22592
T03161,A00970,2020-08-30,Check,Transfer,10053
T03162,A00872,2020-04-07,Cash,,45075
T03163,A00798,2015-01-17,Debit_Card,Deposit,77585
T03164,A00041,2016-05-31,,Deposit,18641
T03165,A00111,2016-08-20,Check,,33077
T03166,A00200,2016-03-11,Cash,Purchase,63570
T03167,A00872,2021-10-21,Credit_Card,Withdrawal,75873
T03168,A00569,null,Credit_Card,Deposit,null
,A00286,2013-11-27,Check,Purchase,30635
T03170,A00739,2014-11-01,Check,Withdrawal,60638
T03171,A00282,2021-05-22,Cash,Withdrawal,65458
T03172,A00297,2022-04-25,Debit_Card,Deposit,94849
T03173,,2023-05-02,Debit_Card,Withdrawal,82795
T03174,A00261,2017-08-19,Debit_Card,Transfer,78096
,A00889,2022-12-26,Credit_Card,Transfer,27037
T03176,,2019-05-10,Check,Transfer,79629
T03177,A00878,2015-10-29,Cash,Deposit,73620
T03178,,2021-09-01,Credit_Card,Purchase,9734
T03179,A00977,2016-03-07,Debit_Card,Deposit,null
,,2018-09-11,Check,Purchase,91627
T03181,A00360,2022-06-06,Check,Withdrawal,57710
T03182,A00681,2014-08-13,Cash,,87696
T03183,A00015,2016-05-17,Cash,Purchase,14972
T03184,A00577,2022-09-30,,Transfer,53116
T03185,A00641,2019-06-05,Credit_Card,Purchase,null
T03186,A00994,2022-04-04,Credit_Card,Transfer,79027
T03187,A00728,2016-03-09,Cash,Deposit,70330
T03188,A00199,2015-05-11,Cash,Deposit,71238
T03189,A00954,2015-06-24,Cash,Deposit,94253
,A00036,2019-10-25,Debit_Card,Purchase,22269
T03191,A00254,2022-03-17,Debit_Card,Deposit,90175
T03192,A00323,null,Credit_Card,Withdrawal,null
T03193,A00411,2019-09-28,Debit_Card,Transfer,14592
T03194,A00310,2020-10-02,,Purchase,null
,A00253,2018-04-13,Cash,Withdrawal,31190
T03196,A00266,2019-06-14,Check,Transfer,14661
T03197,A00469,2023-01-08,,Deposit,78891
T03198,A00462,2014-05-12,Credit_Card,Transfer,72249
T03199,A00540,2018-01-14,Check,Withdrawal,24172
T03200,A00718,2015-12-11,,,null
T03201,,2023-08-23,,Withdrawal,21187
T03202,A00934,2016-04-20,Check,Deposit,34140
T03203,A00882,2017-09-17,Credit_Card,Withdrawal,19150
T03204,A00369,2022-06-20,Cash,Deposit,27407
T03205,A00975,2021-07-31,Debit_Card,Transfer,33033
T03206,A00461,2020-05-28,Credit_Card,Transfer,47966
T03207,A00136,2017-12-27,Check,Transfer,39778
T03208,A00513,2018-01-25,Cash,Purchase,89302
T03209,A00643,2022-06-20,Cash,Deposit,71577
T03210,A00983,2015-03-14,Check,Deposit,8952
,A00279,2021-08-11,Debit_Card,Withdrawal,9686
T03212,A00562,2017-11-18,Credit_Card,Deposit,46765
T03213,A00520,2014-01-11,Credit_Card,Deposit,52408
T03214,A00714,null,Cash,Deposit,68233
T03215,A00222,null,Check,Transfer,60578
T03216,A00178,2020-07-05,Cash,Withdrawal,95527
T03217,A00865,2016-10-24,Credit_Card,Purchase,86177
,A00293,2015-07-01,,Purchase,42401
T03219,A00242,2016-11-24,Cash,Transfer,54508
T03220,A00623,2020-06-08,Check,Withdrawal,57569
T03221,A00049,2018-04-07,Check,Deposit,11403
T03222,A00195,2015-11-08,Check,Deposit,36841
T03223,A00541,2017-11-13,Credit_Card,Purchase,null
T03224,A00991,2023-03-13,Cash,Transfer,76697
T03225,A00658,2022-10-21,Cash,Deposit,9659
T03226,A00325,2017-04-30,Debit_Card,Transfer,null
T03227,A00157,null,Cash,Transfer,26672
,A00376,2016-10-31,Cash,Deposit,93835
T03229,A00211,2016-03-19,Debit_Card,Deposit,32412
T03230,A00406,2014-01-10,Check,Purchase,77365
T03231,A00926,2015-09-30,,Deposit,null
T03232,A00192,null,,Transfer,10571
T03233,A00558,2013-11-22,Credit_Card,Transfer,59027
T03234,A00697,2018-07-24,Credit_Card,Transfer,48980
T03235,A00764,2022-05-20,Cash,Deposit,12761
T03236,A00181,2016-01-13,Cash,Deposit,86769
T03237,A00768,2021-04-29,Debit_Card,Withdrawal,73372
T03238,A00720,2017-10-25,Check,Transfer,33254
T03239,A00142,2019-11-29,Credit_Card,Withdrawal,61234
T03240,A00943,2017-08-04,,Withdrawal,87604
T03241,A00480,2018-06-26,Cash,Deposit,28882
T03242,A00565,2015-06-25,Credit_Card,Purchase,25546
T03243,A00268,2016-04-15,Check,Purchase,76481
T03244,,2018-05-28,Check,Purchase,3251
T03245,A00659,2014-04-18,Credit_Card,Withdrawal,260
T03246,A00982,2016-03-05,,Deposit,85657
T03247,A00088,2017-04-23,Credit_Card,Deposit,50003
T03248,A00053,2017-04-15,Cash,Transfer,8365
T03249,A00513,2014-06-26,,Purchase,null
T03250,A00893,2020-06-24,Check,Withdrawal,9225
T03251,A00915,2019-04-13,Check,Withdrawal,11516
T03252,A00279,2019-05-02,Check,Transfer,92450
T03253,A00274,2017-03-09,Credit_Card,Deposit,47039
T03254,A00637,2015-05-21,Check,Purchase,null
T03255,A00088,2019-08-14,Credit_Card,Withdrawal,62283
T03256,A00874,2023-07-22,Cash,Deposit,2179
T03257,A00558,2021-05-16,Check,Transfer,96663
T03258,A00549,2017-07-03,Credit_Card,Withdrawal,39785
T03259,A00920,null,Debit_Card,Transfer,18930
T03260,A00557,2019-04-10,,Transfer,95996
T03261,A00057,2016-05-09,Cash,Purchase,3908
T03262,,2023-07-07,Credit_Card,Withdrawal,82334
T03263,A00651,2017-09-15,Credit_Card,Withdrawal,32498
T03264,A00700,2017-04-17,Credit_Card,Deposit,81182
T03265,A00824,2020-07-01,,Deposit,79905
T03266,A00577,2017-03-13,Cash,Purchase,98111
T03267,A01000,2015-11-21,Check,Transfer,89112
T03268,A00747,2020-10-29,Cash,Deposit,11690
T03269,A00439,null,Debit_Card,Transfer,null
T03270,A00344,2014-06-24,Credit_Card,Deposit,23210
T03271,A00906,2023-01-16,Credit_Card,Deposit,53733
T03272,A00242,2021-08-19,Check,Purchase,40660
T03273,A00969,2021-06-06,Cash,,13275
T03274,A00060,2020-12-07,Check,Purchase,13272
T03275,A00313,2021-10-24,Cash,Deposit,35748
T03276,A00364,2019-02-27,Debit_Card,Purchase,4012
T03277,A00625,2014-12-09,Credit_Card,Transfer,57720
T03278,A00166,2019-02-05,,Transfer,99201
T03279,A00573,null,Debit_Card,Transfer,62708
T03280,A00796,2016-06-10,Cash,Withdrawal,36732
T03281,,null,Check,Purchase,12103
T03282,A00839,2018-07-10,Credit_Card,Purchase,13889
T03283,A00099,2022-01-23,Credit_Card,Purchase,79354
T03284,A00550,2023-07-19,Debit_Card,Withdrawal,17402
,A00403,2020-09-15,Check,Transfer,98847
T03286,A00361,2020-10-11,,Deposit,14566
T03287,A00805,2016-05-01,Debit_Card,Purchase,61972
T03288,A00231,2023-04-22,Debit_Card,Transfer,34628
T03289,A00700,2015-05-17,Cash,,4519
T03290,A00719,2016-10-10,Debit_Card,Purchase,null
T03291,A00953,2016-04-09,Cash,Deposit,88160
T03292,,2019-12-03,Check,Withdrawal,44982
T03293,A00420,2014-09-26,Credit_Card,,14986
T03294,A00083,2019-05-30,Check,Purchase,53959
T03295,A00338,2017-08-25,Debit_Card,Withdrawal,37754
,A00575,2021-04-27,Cash,Withdrawal,91051
T03297,A00797,2023-06-23,Debit_Card,Withdrawal,47111
T03298,A00978,2019-12-04,Credit_Card,Withdrawal,6802
T03299,A00493,2018-03-05,Credit_Card,Withdrawal,null
T03300,A00904,2022-03-06,Cash,Purchase,18978
T03301,A00988,null,Credit_Card,Deposit,3672
T03302,,2014-10-24,Cash,Purchase,18520
T03303,A00180,2017-11-08,Credit_Card,Transfer,64277
T03304,,2014-07-10,Check,Withdrawal,43986
T03305,A00210,2016-08-16,Check,Withdrawal,7599
T03306,,2019-04-30,Check,Withdrawal,null
T03307,A00248,2023-07-03,Check,Purchase,20443
T03308,A00384,2014-07-20,,Withdrawal,null
,,2014-07-29,Cash,Transfer,31599
T03310,A00771,2014-10-28,Credit_Card,,76798
,A00264,2016-08-14,Check,Purchase,null
T03312,A00899,null,Debit_Card,Deposit,26776
T03313,A00472,2016-12-11,Credit_Card,Withdrawal,95306
T03314,,2017-05-01,Cash,Purchase,4623
T03315,A00245,2015-08-31,Cash,Transfer,12525
T03316,A00241,2021-10-24,Credit_Card,Purchase,78740
T03317,A00663,2016-01-13,Check,Transfer,28440
,A00234,null,Cash,Withdrawal,4430
T03319,A00790,2014-05-23,Check,Purchase,91172
T03320,,null,Credit_Card,Withdrawal,92963
,A00817,2021-04-15,Check,Transfer,92391
T03322,A00320,2018-08-13,Debit_Card,Transfer,29520
T03323,,null,Cash,,21365
T03324,A00499,2017-10-11,Cash,Deposit,9394
T03325,A00306,2022-10-06,Cash,Deposit,20664
T03326,A00253,2021-10-21,Cash,Withdrawal,79914
T03327,A00885,2019-04-19,Check,Deposit,47413
T03328,A00417,2022-10-15,,Deposit,60673
T03329,A00570,2022-12-21,Debit_Card,,10570
T03330,A00326,null,Check,Withdrawal,50117
T03331,A00221,2018-05-02,Debit_Card,Withdrawal,4473
T03332,A00343,null,,Withdrawal,52619
T03333,A00146,2022-11-24,Check,Deposit,25314
T03334,A00933,2017-01-29,Credit_Card,Deposit,55268
T03335,A00220,2014-06-18,Debit_Card,Purchase,75850
T03336,A00732,2016-11-21,Check,Transfer,32276
T03337,A00634,2018-01-28,Credit_Card,,84477
,A00303,null,Check,Deposit,18962
,A00654,null,Cash,Purchase,1169
T03340,A00593,2019-12-13,Check,Deposit,42556
T03341,A00433,2015-07-24,Cash,Transfer,41262
T03342,A00229,2014-07-21,Cash,Purchase,2553
T03343,A00526,2023-04-30,Check,Transfer,79109
T03344,A00509,2017-02-07,Cash,Withdrawal,86740
T03345,A00874,2022-01-12,Cash,Purchase,null
T03346,A00014,null,Debit_Card,Transfer,68883
T03347,A00989,2016-12-13,Check,Withdrawal,36276
T03348,,2021-10-31,Credit_Card,Deposit,72097
T03349,A00888,2015-09-04,Credit_Card,Deposit,48502
T03350,A00745,2017-02-11,Debit_Card,Purchase,null
T03351,A00896,2022-08-27,Debit_Card,Purchase,49015
