ACCOUNT_ID,TRANSACTION_ID,TRANSACTION_DATE,TRANSACTION_MEDIA,TRANSACTION_TYPE,TRANSACTION_AMOUNT,_silver_loaded_at
A00603,T00715,2021-10-24,Credit_Card,Purchase,49713,2026-04-17T08:27:31.745Z
A00664,T00678,1900-01-01,Debit_Card,Deposit,79047,2026-04-17T08:27:31.745Z
A00737,T00264,2021-03-25,Check,Deposit,96169,2026-04-17T08:27:31.745Z
A00897,T01594,2018-03-20,Debit_Card,Transfer,13716,2026-04-17T08:27:31.745Z
A00974,T00023,2020-11-30,Cash,Purchase,37657,2026-04-17T08:27:31.745Z
A00255,T00076,2019-12-20,Check,Purchase,57332,2026-04-17T08:27:31.745Z
A00874,T02102,1900-01-01,Credit_Card,Deposit,30449,2026-04-17T08:27:31.745Z
A00577,T00068,2018-03-25,Credit_Card,Unknown,60788,2026-04-17T08:27:31.745Z
A00668,T01269,2018-03-10,Cash,Purchase,61452,2026-04-17T08:27:31.745Z
A00267,T00809,2023-01-07,Cash,Transfer,30952,2026-04-17T08:27:31.745Z
A00501,T00540,2020-09-25,Debit_Card,Transfer,34333,2026-04-17T08:27:31.745Z
A00522,T00428,2021-12-25,Credit_Card,Deposit,92010,2026-04-17T08:27:31.745Z
A00539,T00376,2018-07-06,Cash,Withdrawal,66537,2026-04-17T08:27:31.745Z
A00557,T01499,2021-01-03,Cash,Deposit,49713,2026-04-17T08:27:31.745Z
A00773,T00191,2019-03-20,Check,Withdrawal,38882,2026-04-17T08:27:31.745Z
A00835,T01926,2020-07-03,Credit_Card,Deposit,83865,2026-04-17T08:27:31.745Z
A00845,T01164,2021-05-25,Check,Withdrawal,58620,2026-04-17T08:27:31.745Z
A00855,T00165,2015-08-11,Credit_Card,Deposit,49713,2026-04-17T08:27:31.745Z
A00972,T01263,2020-02-12,Debit_Card,Transfer,67812,2026-04-17T08:27:31.745Z
A00853,T00980,2018-08-19,Credit_Card,Withdrawal,95965,2026-04-17T08:27:31.745Z
A00976,T01850,2016-06-06,Debit_Card,Deposit,281,2026-04-17T08:27:31.745Z
A00293,T00418,2016-04-21,Check,Deposit,18830,2026-04-17T08:27:31.745Z
A00017,T01324,2023-05-17,Cash,Unknown,18023,2026-04-17T08:27:31.745Z
A00062,T00250,2021-02-18,Check,Withdrawal,82476,2026-04-17T08:27:31.745Z
A00141,T00016,2018-11-30,Cash,Deposit,16137,2026-04-17T08:27:31.745Z
A00191,T00920,1900-01-01,Debit_Card,Purchase,76292,2026-04-17T08:27:31.745Z
A00192,T00790,2015-01-07,Cash,Purchase,87852,2026-04-17T08:27:31.745Z
A00427,T00613,2023-06-14,Credit_Card,Deposit,47295,2026-04-17T08:27:31.745Z
A00676,T02293,2023-08-17,Debit_Card,Withdrawal,69131,2026-04-17T08:27:31.745Z
A00836,T00087,2019-01-19,Credit_Card,Deposit,33090,2026-04-17T08:27:31.745Z
A00018,T00312,2020-03-02,Credit_Card,Transfer,80937,2026-04-17T08:27:31.745Z
A00884,T01715,2022-11-18,Cash,Purchase,12289,2026-04-17T08:27:31.745Z
A00127,T00466,2022-02-14,Debit_Card,Purchase,67290,2026-04-17T08:27:31.745Z
A00151,T00855,2019-03-22,Cash,Purchase,63003,2026-04-17T08:27:31.745Z
A00210,T01325,2021-10-01,Cash,Transfer,48055,2026-04-17T08:27:31.745Z
A00302,T00576,2021-12-07,Credit_Card,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00565,T00045,2020-12-14,Credit_Card,Purchase,83971,2026-04-17T08:27:31.745Z
A00710,T00354,2021-02-28,Credit_Card,Transfer,18756,2026-04-17T08:27:31.745Z
A00738,T02687,2016-12-16,Cash,Deposit,87769,2026-04-17T08:27:31.745Z
A00675,T00396,2015-09-28,Check,Transfer,49713,2026-04-17T08:27:31.745Z
A00052,T00151,1900-01-01,Unknown,Transfer,52098,2026-04-17T08:27:31.745Z
A00319,T00265,2021-09-07,Debit_Card,Purchase,4768,2026-04-17T08:27:31.745Z
A00338,T00255,2019-05-14,Check,Purchase,31770,2026-04-17T08:27:31.745Z
A00432,T00182,2023-02-09,Credit_Card,Unknown,74061,2026-04-17T08:27:31.745Z
A00567,T00744,2014-07-02,Credit_Card,Purchase,33926,2026-04-17T08:27:31.745Z
A00661,T01563,2021-01-12,Check,Purchase,30709,2026-04-17T08:27:31.745Z
A00747,T01631,2021-04-02,Credit_Card,Transfer,48886,2026-04-17T08:27:31.745Z
A00818,T00659,2016-09-15,Cash,Withdrawal,7555,2026-04-17T08:27:31.745Z
A00829,T00655,2017-03-07,Cash,Deposit,49713,2026-04-17T08:27:31.745Z
A00990,T00986,2021-07-06,Credit_Card,Withdrawal,63013,2026-04-17T08:27:31.745Z
A00602,T00026,2016-11-02,Credit_Card,Transfer,15343,2026-04-17T08:27:31.745Z
A00707,T01308,2017-08-31,Check,Transfer,21292,2026-04-17T08:27:31.745Z
A00021,T00848,2023-01-24,Credit_Card,Transfer,59724,2026-04-17T08:27:31.745Z
A00039,T00421,2018-05-02,Debit_Card,Purchase,87895,2026-04-17T08:27:31.745Z
A00050,T00877,2019-08-24,Credit_Card,Transfer,45588,2026-04-17T08:27:31.745Z
A00284,T01374,2023-08-23,Unknown,Unknown,88700,2026-04-17T08:27:31.745Z
A00289,T00759,2014-01-11,Check,Deposit,89182,2026-04-17T08:27:31.745Z
A00292,T00166,2014-10-24,Debit_Card,Purchase,45061,2026-04-17T08:27:31.745Z
A00325,T00445,2020-04-05,Cash,Unknown,31150,2026-04-17T08:27:31.745Z
A00414,T00410,2018-12-04,Credit_Card,Withdrawal,31932,2026-04-17T08:27:31.745Z
A00483,T00210,2018-03-18,Debit_Card,Unknown,26184,2026-04-17T08:27:31.745Z
A00555,T00463,2022-05-21,Unknown,Withdrawal,94796,2026-04-17T08:27:31.745Z
A00598,T01599,2023-06-29,Unknown,Purchase,41912,2026-04-17T08:27:31.745Z
A00658,T00153,2021-05-18,Cash,Deposit,47054,2026-04-17T08:27:31.745Z
A00729,T00787,2022-06-01,Debit_Card,Transfer,12575,2026-04-17T08:27:31.745Z
A00813,T01883,2023-07-19,Credit_Card,Purchase,49713,2026-04-17T08:27:31.745Z
A00345,T00534,2017-05-13,Debit_Card,Withdrawal,9679,2026-04-17T08:27:31.745Z
A00536,T01488,2019-04-01,Check,Transfer,47603,2026-04-17T08:27:31.745Z
A00802,T01219,2023-05-04,Unknown,Deposit,67292,2026-04-17T08:27:31.745Z
A00097,T00967,2016-12-07,Debit_Card,Deposit,47911,2026-04-17T08:27:31.745Z
A00158,T02871,2021-01-14,Unknown,Transfer,49713,2026-04-17T08:27:31.745Z
A00461,T00474,2021-09-16,Cash,Withdrawal,62893,2026-04-17T08:27:31.745Z
A00612,T00523,2021-06-27,Debit_Card,Transfer,41266,2026-04-17T08:27:31.745Z
A00745,T01236,2014-11-12,Cash,Deposit,78161,2026-04-17T08:27:31.745Z
A00931,T00560,2016-08-01,Cash,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00285,T00327,2023-03-26,Debit_Card,Deposit,85290,2026-04-17T08:27:31.745Z
A00028,T00133,2018-02-07,Unknown,Deposit,48866,2026-04-17T08:27:31.745Z
A00303,T01107,2021-07-30,Unknown,Purchase,31396,2026-04-17T08:27:31.745Z
A00406,T01330,2020-02-24,Check,Withdrawal,32874,2026-04-17T08:27:31.745Z
A00493,T00164,2014-03-30,Debit_Card,Unknown,34273,2026-04-17T08:27:31.745Z
A00497,T03845,2017-02-28,Unknown,Deposit,93686,2026-04-17T08:27:31.745Z
A00582,T00341,2023-08-19,Cash,Deposit,73493,2026-04-17T08:27:31.745Z
A00645,T02002,2020-08-12,Cash,Withdrawal,82187,2026-04-17T08:27:31.745Z
A00699,T01546,2023-01-18,Cash,Deposit,99350,2026-04-17T08:27:31.745Z
A00896,T02648,2021-09-28,Cash,Purchase,49713,2026-04-17T08:27:31.745Z
A00032,T00147,2022-12-27,Cash,Withdrawal,26472,2026-04-17T08:27:31.745Z
A00523,T00402,2019-09-01,Check,Withdrawal,37590,2026-04-17T08:27:31.745Z
A00611,T02226,2017-05-14,Check,Transfer,52677,2026-04-17T08:27:31.745Z
A00685,T02791,2020-04-16,Cash,Transfer,90367,2026-04-17T08:27:31.745Z
A00015,T01584,2019-12-12,Check,Purchase,67017,2026-04-17T08:27:31.745Z
A00372,T01829,2017-02-13,Credit_Card,Withdrawal,80420,2026-04-17T08:27:31.745Z
A00380,T01913,2015-03-21,Debit_Card,Deposit,45720,2026-04-17T08:27:31.745Z
A00519,T00894,2020-06-19,Cash,Deposit,61646,2026-04-17T08:27:31.745Z
A00538,T00359,2018-08-28,Unknown,Purchase,95113,2026-04-17T08:27:31.745Z
A00606,T03245,2018-06-25,Check,Transfer,38199,2026-04-17T08:27:31.745Z
A00665,T00415,2017-06-08,Debit_Card,Withdrawal,18844,2026-04-17T08:27:31.745Z
A00861,T00612,2022-07-30,Check,Withdrawal,14797,2026-04-17T08:27:31.745Z
A00871,T02040,2019-11-12,Credit_Card,Withdrawal,13731,2026-04-17T08:27:31.745Z
A00872,T00449,2022-08-24,Check,Deposit,51734,2026-04-17T08:27:31.745Z
A00935,T03068,2021-11-25,Credit_Card,Withdrawal,69168,2026-04-17T08:27:31.745Z
A00964,T00229,2021-10-12,Cash,Transfer,62130,2026-04-17T08:27:31.745Z
A00118,T00029,2021-05-02,Debit_Card,Transfer,68698,2026-04-17T08:27:31.745Z
A00540,T00677,2020-12-17,Debit_Card,Transfer,95279,2026-04-17T08:27:31.745Z
A00618,T01777,2019-06-27,Check,Purchase,3965,2026-04-17T08:27:31.745Z
A00696,T01268,2015-01-10,Debit_Card,Purchase,9645,2026-04-17T08:27:31.745Z
A00722,T01126,2022-10-01,Credit_Card,Unknown,30471,2026-04-17T08:27:31.745Z
A00880,T02523,2019-03-10,Cash,Transfer,48871,2026-04-17T08:27:31.745Z
A00936,T00495,2020-05-22,Cash,Deposit,56054,2026-04-17T08:27:31.745Z
A00179,T00305,1900-01-01,Cash,Purchase,53450,2026-04-17T08:27:31.745Z
A00242,T02985,2022-09-08,Check,Purchase,22133,2026-04-17T08:27:31.745Z
A00258,T01694,2017-07-17,Debit_Card,Transfer,49713,2026-04-17T08:27:31.745Z
A00366,T00956,2015-06-24,Credit_Card,Withdrawal,34992,2026-04-17T08:27:31.745Z
A00377,T01511,2018-08-19,Check,Transfer,20035,2026-04-17T08:27:31.745Z
A00388,T01390,2022-04-16,Credit_Card,Purchase,19005,2026-04-17T08:27:31.745Z
A00465,T01327,2021-02-18,Cash,Deposit,51724,2026-04-17T08:27:31.745Z
A00524,T02239,2020-11-23,Unknown,Transfer,46556,2026-04-17T08:27:31.745Z
A00546,T01778,2021-01-06,Unknown,Transfer,65428,2026-04-17T08:27:31.745Z
A00605,T00750,2018-12-27,Cash,Deposit,48443,2026-04-17T08:27:31.745Z
A00616,T00526,2014-10-17,Debit_Card,Deposit,86257,2026-04-17T08:27:31.745Z
A00764,T01080,2021-10-24,Check,Purchase,88127,2026-04-17T08:27:31.745Z
A00875,T00553,2015-05-15,Credit_Card,Deposit,8400,2026-04-17T08:27:31.745Z
A00447,T00326,2019-11-14,Debit_Card,Transfer,29558,2026-04-17T08:27:31.745Z
A00765,T02513,2018-04-27,Credit_Card,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00074,T00887,2017-02-19,Credit_Card,Withdrawal,66421,2026-04-17T08:27:31.745Z
A00088,T02380,2021-07-26,Debit_Card,Purchase,70428,2026-04-17T08:27:31.745Z
A00101,T00536,1900-01-01,Debit_Card,Purchase,33004,2026-04-17T08:27:31.745Z
A00115,T00584,2022-03-31,Cash,Purchase,13229,2026-04-17T08:27:31.745Z
A00136,T01819,2018-01-20,Unknown,Purchase,45316,2026-04-17T08:27:31.745Z
A00314,T00959,2016-03-01,Credit_Card,Purchase,3519,2026-04-17T08:27:31.745Z
A00454,T02398,2020-06-19,Check,Purchase,38826,2026-04-17T08:27:31.745Z
A00741,T01884,2022-02-24,Cash,Transfer,29238,2026-04-17T08:27:31.745Z
A00743,T00742,2023-07-07,Cash,Transfer,93125,2026-04-17T08:27:31.745Z
A00789,T02907,2021-06-09,Credit_Card,Transfer,25832,2026-04-17T08:27:31.745Z
A00797,T00518,1900-01-01,Cash,Withdrawal,37759,2026-04-17T08:27:31.745Z
A00953,T01319,2020-11-12,Debit_Card,Deposit,1202,2026-04-17T08:27:31.745Z
A00988,T00109,2021-10-06,Unknown,Deposit,49713,2026-04-17T08:27:31.745Z
A00109,T00607,2017-01-14,Credit_Card,Purchase,42266,2026-04-17T08:27:31.745Z
A00417,T00649,2022-12-02,Check,Purchase,24464,2026-04-17T08:27:31.745Z
A00023,T01409,2023-07-21,Credit_Card,Deposit,22245,2026-04-17T08:27:31.745Z
A00041,T00137,2017-04-10,Credit_Card,Deposit,18239,2026-04-17T08:27:31.745Z
A00233,T00003,2020-12-25,Check,Deposit,62526,2026-04-17T08:27:31.745Z
A00484,T00987,2016-02-29,Unknown,Transfer,2786,2026-04-17T08:27:31.745Z
A00620,T00720,2018-12-26,Cash,Deposit,49713,2026-04-17T08:27:31.745Z
A00720,T00037,2014-12-21,Credit_Card,Purchase,98904,2026-04-17T08:27:31.745Z
A00751,T00821,2023-04-10,Debit_Card,Purchase,87738,2026-04-17T08:27:31.745Z
A00142,T01475,2016-01-25,Check,Withdrawal,18221,2026-04-17T08:27:31.745Z
A00189,T01495,2015-11-02,Cash,Unknown,52400,2026-04-17T08:27:31.745Z
A00221,T00550,2016-03-21,Credit_Card,Transfer,80086,2026-04-17T08:27:31.745Z
A00350,T00808,2022-07-21,Debit_Card,Unknown,66949,2026-04-17T08:27:31.745Z
A00374,T01350,2022-04-04,Check,Withdrawal,48959,2026-04-17T08:27:31.745Z
A00592,T00551,2017-05-08,Check,Withdrawal,68449,2026-04-17T08:27:31.745Z
A00660,T01827,2018-12-26,Credit_Card,Deposit,10944,2026-04-17T08:27:31.745Z
A00698,T01158,2023-02-05,Credit_Card,Unknown,51841,2026-04-17T08:27:31.745Z
A00932,T01297,2023-01-27,Unknown,Purchase,52656,2026-04-17T08:27:31.745Z
A00173,T00172,2022-04-27,Check,Unknown,67093,2026-04-17T08:27:31.745Z
A00301,T02708,2019-07-23,Check,Purchase,49713,2026-04-17T08:27:31.745Z
A00552,T00672,2018-04-09,Credit_Card,Purchase,11072,2026-04-17T08:27:31.745Z
A00635,T00627,2019-04-21,Credit_Card,Purchase,49713,2026-04-17T08:27:31.745Z
A00736,T00615,2019-06-06,Debit_Card,Transfer,75712,2026-04-17T08:27:31.745Z
A00264,T00099,2022-10-21,Cash,Withdrawal,12193,2026-04-17T08:27:31.745Z
A00376,T00541,2017-09-28,Debit_Card,Purchase,10295,2026-04-17T08:27:31.745Z
A00692,T00101,2018-02-17,Credit_Card,Unknown,11873,2026-04-17T08:27:31.745Z
A00071,T00161,2020-07-20,Cash,Transfer,91441,2026-04-17T08:27:31.745Z
A00119,T00882,2022-11-15,Check,Transfer,49713,2026-04-17T08:27:31.745Z
A00893,T01474,2017-05-15,Debit_Card,Purchase,88353,2026-04-17T08:27:31.745Z
A00655,T01929,2020-09-03,Check,Withdrawal,1954,2026-04-17T08:27:31.745Z
A00139,T01431,2015-12-13,Cash,Withdrawal,65211,2026-04-17T08:27:31.745Z
A00199,T00535,2022-08-24,Check,Transfer,70659,2026-04-17T08:27:31.745Z
A00494,T00843,2023-01-19,Check,Withdrawal,38646,2026-04-17T08:27:31.745Z
A00586,T01037,2018-06-10,Check,Unknown,51295,2026-04-17T08:27:31.745Z
A00206,T00085,2022-07-27,Cash,Transfer,21954,2026-04-17T08:27:31.745Z
A00013,T01328,2014-07-08,Check,Purchase,18882,2026-04-17T08:27:31.745Z
A00110,T00294,2020-05-06,Credit_Card,Deposit,28723,2026-04-17T08:27:31.745Z
A00384,T01040,2020-05-17,Cash,Deposit,66782,2026-04-17T08:27:31.745Z
A00535,T01575,2018-06-13,Debit_Card,Deposit,81173,2026-04-17T08:27:31.745Z
A00576,T00391,2016-07-09,Cash,Withdrawal,47630,2026-04-17T08:27:31.745Z
A00597,T00784,2017-08-16,Cash,Purchase,34087,2026-04-17T08:27:31.745Z
A00664,T00372,2017-11-15,Cash,Unknown,7815,2026-04-17T08:27:31.745Z
A00897,T01442,2020-10-24,Unknown,Deposit,33734,2026-04-17T08:27:31.745Z
A00874,T01357,2017-08-08,Unknown,Purchase,5616,2026-04-17T08:27:31.745Z
A00668,T01004,2016-05-23,Check,Transfer,28993,2026-04-17T08:27:31.745Z
A00267,T00803,2017-02-03,Credit_Card,Deposit,36592,2026-04-17T08:27:31.745Z
A00557,T01144,2017-04-17,Cash,Purchase,5670,2026-04-17T08:27:31.745Z
A00835,T01828,2015-02-15,Check,Deposit,39465,2026-04-17T08:27:31.745Z
A00845,T01019,2021-12-13,Cash,Transfer,41400,2026-04-17T08:27:31.745Z
A00972,T00242,1900-01-01,Cash,Deposit,61055,2026-04-17T08:27:31.745Z
A00853,T00910,2020-10-05,Unknown,Deposit,6067,2026-04-17T08:27:31.745Z
A00976,T01768,2020-07-27,Debit_Card,Withdrawal,99836,2026-04-17T08:27:31.745Z
A00017,T00682,2022-08-21,Credit_Card,Purchase,56487,2026-04-17T08:27:31.745Z
A00676,T02097,2018-09-26,Check,Transfer,44307,2026-04-17T08:27:31.745Z
A00018,T00103,2023-06-09,Debit_Card,Transfer,11185,2026-04-17T08:27:31.745Z
A00884,T01220,2021-11-22,Check,Transfer,3519,2026-04-17T08:27:31.745Z
A00210,T00755,2022-05-22,Debit_Card,Transfer,36737,2026-04-17T08:27:31.745Z
A00710,T00272,2022-03-15,Check,Unknown,59402,2026-04-17T08:27:31.745Z
A00738,T01772,2023-08-01,Cash,Transfer,32907,2026-04-17T08:27:31.745Z
A00675,T00200,2023-05-03,Debit_Card,Withdrawal,75130,2026-04-17T08:27:31.745Z
A00747,T00360,2018-08-01,Credit_Card,Purchase,49713,2026-04-17T08:27:31.745Z
A00818,T00632,2022-03-06,Debit_Card,Withdrawal,14358,2026-04-17T08:27:31.745Z
A00602,T00013,2016-02-11,Cash,Withdrawal,79523,2026-04-17T08:27:31.745Z
A00707,T01113,2020-06-24,Cash,Purchase,23062,2026-04-17T08:27:31.745Z
A00050,T00640,2019-01-02,Cash,Unknown,33507,2026-04-17T08:27:31.745Z
A00284,T01303,2022-06-04,Debit_Card,Purchase,98462,2026-04-17T08:27:31.745Z
A00598,T00487,2019-10-12,Credit_Card,Purchase,77957,2026-04-17T08:27:31.745Z
A00729,T00686,2022-10-12,Debit_Card,Withdrawal,11462,2026-04-17T08:27:31.745Z
A00813,T00311,2023-01-28,Debit_Card,Deposit,57111,2026-04-17T08:27:31.745Z
A00097,T00355,2018-05-05,Cash,Withdrawal,74269,2026-04-17T08:27:31.745Z
A00158,T02004,2015-01-26,Unknown,Withdrawal,98740,2026-04-17T08:27:31.745Z
A00461,T00260,2023-08-18,Check,Unknown,54094,2026-04-17T08:27:31.745Z
A00931,T00192,2023-03-14,Cash,Transfer,83477,2026-04-17T08:27:31.745Z
A00303,T01031,2021-03-07,Credit_Card,Deposit,77531,2026-04-17T08:27:31.745Z
A00406,T01190,2014-06-19,Check,Deposit,97708,2026-04-17T08:27:31.745Z
A00497,T02240,2020-02-26,Check,Unknown,24496,2026-04-17T08:27:31.745Z
A00582,T00174,2018-05-05,Check,Transfer,63942,2026-04-17T08:27:31.745Z
A00699,T00780,2019-07-12,Debit_Card,Unknown,52329,2026-04-17T08:27:31.745Z
A00896,T00127,2020-11-09,Credit_Card,Deposit,63050,2026-04-17T08:27:31.745Z
A00611,T01117,2016-11-02,Unknown,Deposit,50893,2026-04-17T08:27:31.745Z
A00685,T02179,2015-06-08,Credit_Card,Deposit,88842,2026-04-17T08:27:31.745Z
A00015,T01260,2023-02-21,Credit_Card,Deposit,49713,2026-04-17T08:27:31.745Z
A00380,T00352,2021-02-07,Check,Deposit,50452,2026-04-17T08:27:31.745Z
A00519,T00746,2022-04-05,Cash,Transfer,38323,2026-04-17T08:27:31.745Z
A00606,T02467,2023-07-14,Debit_Card,Deposit,45662,2026-04-17T08:27:31.745Z
A00861,T00220,2016-06-17,Cash,Purchase,11500,2026-04-17T08:27:31.745Z
A00871,T01662,2022-09-12,Credit_Card,Transfer,5960,2026-04-17T08:27:31.745Z
A00935,T03063,2019-08-25,Cash,Withdrawal,33138,2026-04-17T08:27:31.745Z
A00618,T01383,2022-05-30,Unknown,Withdrawal,73628,2026-04-17T08:27:31.745Z
A00936,T00019,2022-07-20,Check,Withdrawal,79008,2026-04-17T08:27:31.745Z
A00242,T02913,2013-10-28,Debit_Card,Transfer,52144,2026-04-17T08:27:31.745Z
A00258,T01582,2021-06-08,Check,Transfer,20725,2026-04-17T08:27:31.745Z
A00366,T00679,2015-01-04,Check,Transfer,20836,2026-04-17T08:27:31.745Z
A00388,T00700,2019-06-28,Unknown,Withdrawal,49713,2026-04-17T08:27:31.745Z
A00465,T00707,2023-04-25,Cash,Deposit,67519,2026-04-17T08:27:31.745Z
A00524,T01581,2017-12-27,Credit_Card,Purchase,92594,2026-04-17T08:27:31.745Z
A00546,T01473,2019-12-30,Check,Deposit,24255,2026-04-17T08:27:31.745Z
A00605,T00452,2019-11-12,Debit_Card,Unknown,69247,2026-04-17T08:27:31.745Z
A00765,T02101,2017-11-08,Cash,Withdrawal,57252,2026-04-17T08:27:31.745Z
A00074,T00836,2016-01-23,Check,Deposit,44803,2026-04-17T08:27:31.745Z
A00088,T02059,2018-03-15,Cash,Withdrawal,86157,2026-04-17T08:27:31.745Z
A00101,T00417,2014-12-22,Credit_Card,Deposit,98731,2026-04-17T08:27:31.745Z
A00115,T00266,2015-07-31,Cash,Deposit,30685,2026-04-17T08:27:31.745Z
A00136,T00489,2018-04-26,Cash,Unknown,53980,2026-04-17T08:27:31.745Z
A00454,T01882,2017-07-19,Credit_Card,Deposit,55810,2026-04-17T08:27:31.745Z
A00789,T01962,2021-09-20,Check,Purchase,77297,2026-04-17T08:27:31.745Z
A00797,T00030,2016-05-11,Cash,Deposit,62443,2026-04-17T08:27:31.745Z
A00953,T00705,2017-03-23,Credit_Card,Unknown,59075,2026-04-17T08:27:31.745Z
A00417,T00443,2021-04-05,Cash,Deposit,60846,2026-04-17T08:27:31.745Z
A00620,T00709,2019-02-06,Cash,Deposit,53167,2026-04-17T08:27:31.745Z
A00142,T00267,2019-10-04,Cash,Withdrawal,58898,2026-04-17T08:27:31.745Z
A00374,T00867,2019-10-27,Debit_Card,Purchase,67715,2026-04-17T08:27:31.745Z
A00932,T00130,2023-02-26,Check,Unknown,46382,2026-04-17T08:27:31.745Z
A00301,T01911,2020-05-26,Unknown,Deposit,90824,2026-04-17T08:27:31.745Z
A00635,T00123,2022-01-04,Unknown,Purchase,46937,2026-04-17T08:27:31.745Z
A00376,T00134,2023-07-06,Debit_Card,Withdrawal,33951,2026-04-17T08:27:31.745Z
A00071,T00028,2022-08-16,Unknown,Deposit,54493,2026-04-17T08:27:31.745Z
A00893,T01401,2022-12-19,Cash,Deposit,58830,2026-04-17T08:27:31.745Z
A00655,T01587,2023-02-21,Unknown,Purchase,97598,2026-04-17T08:27:31.745Z
A00139,T01333,2021-01-19,Debit_Card,Unknown,22195,2026-04-17T08:27:31.745Z
A00199,T00224,2018-07-14,Debit_Card,Transfer,73687,2026-04-17T08:27:31.745Z
A00586,T00521,2018-03-09,Cash,Deposit,90862,2026-04-17T08:27:31.745Z
A00013,T01001,2023-04-15,Credit_Card,Unknown,45109,2026-04-17T08:27:31.745Z
A00535,T01281,2016-01-28,Credit_Card,Transfer,99811,2026-04-17T08:27:31.745Z
A00597,T00273,2016-12-04,Cash,Deposit,4145,2026-04-17T08:27:31.745Z
A00897,T01388,2019-08-30,Check,Purchase,80306,2026-04-17T08:27:31.745Z
A00668,T00422,2018-01-14,Credit_Card,Transfer,51605,2026-04-17T08:27:31.745Z
A00557,T00922,2018-12-12,Credit_Card,Deposit,55160,2026-04-17T08:27:31.745Z
A00835,T01517,2021-11-24,Cash,Unknown,89584,2026-04-17T08:27:31.745Z
A00853,T00902,2017-04-09,Check,Withdrawal,26178,2026-04-17T08:27:31.745Z
A00976,T01063,2022-02-05,Cash,Deposit,41910,2026-04-17T08:27:31.745Z
A00017,T00597,2023-04-13,Debit_Card,Purchase,46150,2026-04-17T08:27:31.745Z
A00676,T01598,1900-01-01,Debit_Card,Deposit,75358,2026-04-17T08:27:31.745Z
A00738,T01103,2018-11-07,Unknown,Purchase,96794,2026-04-17T08:27:31.745Z
A00747,T00162,2020-01-29,Check,Transfer,20451,2026-04-17T08:27:31.745Z
A00818,T00303,2015-03-03,Unknown,Transfer,14464,2026-04-17T08:27:31.745Z
A00707,T00616,2023-04-07,Cash,Transfer,47606,2026-04-17T08:27:31.745Z
A00284,T01075,2023-01-14,Credit_Card,Withdrawal,71075,2026-04-17T08:27:31.745Z
A00158,T01987,2023-08-14,Credit_Card,Withdrawal,62987,2026-04-17T08:27:31.745Z
A00303,T00385,2017-05-19,Check,Deposit,49713,2026-04-17T08:27:31.745Z
A00406,T00960,2017-09-13,Debit_Card,Transfer,28632,2026-04-17T08:27:31.745Z
A00699,T00606,2022-06-28,Credit_Card,Deposit,22281,2026-04-17T08:27:31.745Z
A00611,T00589,2020-08-19,Debit_Card,Unknown,24616,2026-04-17T08:27:31.745Z
A00685,T02161,2018-04-03,Debit_Card,Withdrawal,78041,2026-04-17T08:27:31.745Z
A00015,T00838,2023-01-21,Cash,Purchase,43150,2026-04-17T08:27:31.745Z
A00519,T00380,2020-05-22,Credit_Card,Withdrawal,84372,2026-04-17T08:27:31.745Z
A00606,T01739,2017-11-15,Cash,Unknown,87266,2026-04-17T08:27:31.745Z
A00871,T01639,2017-11-23,Check,Purchase,61592,2026-04-17T08:27:31.745Z
A00935,T01673,1900-01-01,Unknown,Purchase,51001,2026-04-17T08:27:31.745Z
A00618,T00779,2023-06-28,Unknown,Deposit,69,2026-04-17T08:27:31.745Z
A00242,T00222,2018-05-19,Credit_Card,Purchase,70135,2026-04-17T08:27:31.745Z
A00388,T00039,2015-06-29,Cash,Deposit,13236,2026-04-17T08:27:31.745Z
A00546,T00587,2020-12-13,Cash,Transfer,25910,2026-04-17T08:27:31.745Z
A00765,T01822,1900-01-01,Debit_Card,Deposit,72634,2026-04-17T08:27:31.745Z
A00074,T00270,1900-01-01,Unknown,Purchase,3963,2026-04-17T08:27:31.745Z
A00088,T01567,2014-01-23,Unknown,Purchase,12258,2026-04-17T08:27:31.745Z
A00101,T00072,1900-01-01,Check,Unknown,99468,2026-04-17T08:27:31.745Z
A00115,T00215,2019-02-24,Credit_Card,Deposit,32124,2026-04-17T08:27:31.745Z
A00454,T00006,2016-06-21,Credit_Card,Purchase,83494,2026-04-17T08:27:31.745Z
A00789,T01284,2020-09-19,Unknown,Transfer,42449,2026-04-17T08:27:31.745Z
A00953,T00470,2018-04-18,Unknown,Withdrawal,10023,2026-04-17T08:27:31.745Z
A00417,T00136,2020-04-07,Unknown,Deposit,18354,2026-04-17T08:27:31.745Z
A00620,T00547,2022-05-14,Check,Transfer,53516,2026-04-17T08:27:31.745Z
A00374,T00614,2014-11-16,Unknown,Transfer,95199,2026-04-17T08:27:31.745Z
A00932,T00047,2016-04-24,Check,Transfer,41106,2026-04-17T08:27:31.745Z
A00301,T00756,2023-07-19,Debit_Card,Transfer,34212,2026-04-17T08:27:31.745Z
A00655,T00548,1900-01-01,Check,Deposit,72766,2026-04-17T08:27:31.745Z
A00535,T00600,1900-01-01,Credit_Card,Transfer,34502,2026-04-17T08:27:31.745Z
A00557,T00315,2019-03-27,Cash,Withdrawal,97864,2026-04-17T08:27:31.745Z
